sourceId,sku,name,qtyBox,qtyPcs,srcLoc,destLoc,trip,expDate,ean,alloc_batch_id,alloc_timestamp
,BK9279,LOTTE Pepero 脆心巧克力口味餅乾棒39g,16,663,,,6/27空調-6,2027/04/22,18801062881748,AIRCON,2026-06-26 14:36:49
,BK9280,LOTTE Pepero 杏仁白巧克力口味餅乾棒 32g,38,1520,,,6/27空調-6,2027/03/11,18801062880147,AIRCON,2026-06-26 14:36:49
,BK9280,LOTTE Pepero 杏仁白巧克力口味餅乾棒 32g,39,1581,,,6/27空調-6,2027/05/13,18801062880147,AIRCON,2026-06-26 14:36:49
,BK9282,LOTTE Pepero 巧克力口味餅乾棒分享盒180g,0,5,,,6/27空調-6,2026/08/17,48801062016097,AIRCON,2026-06-26 14:36:49
,BK9282,LOTTE Pepero 巧克力口味餅乾棒分享盒180g,37,338,,,6/27空調-6,2027/03/18,48801062016097,AIRCON,2026-06-26 14:36:49
,BK9283,LOTTE  Pepero 杏仁巧克力口味餅乾棒分享盒,4,36,,,6/27空調-6,2027/04/12,48801062267796,AIRCON,2026-06-26 14:36:49
,BK9283,LOTTE  Pepero 杏仁巧克力口味餅乾棒分享盒,6,54,,,6/27空調-6,2027/05/14,48801062267796,AIRCON,2026-06-26 14:36:49
,BK9283,LOTTE  Pepero 杏仁巧克力口味餅乾棒分享盒,17,158,,,6/27空調-6,2026/11/25,48801062267796,AIRCON,2026-06-26 14:36:49
,BK9283,LOTTE  Pepero 杏仁巧克力口味餅乾棒分享盒,29,261,,,6/27空調-6,2027/04/13,48801062267796,AIRCON,2026-06-26 14:36:49
,BK9283,LOTTE  Pepero 杏仁巧克力口味餅乾棒分享盒,40,360,,,6/27空調-6,2027/04/12,48801062267796,AIRCON,2026-06-26 14:36:49
,BK9284,LOTTE Pepero 白巧克力口味餅乾棒分享盒,25,225,,,6/27空調-6,2027/02/04,48801062641237,AIRCON,2026-06-26 14:36:49
,BK9284,LOTTE Pepero 白巧克力口味餅乾棒分享盒,46,414,,,6/27空調-6,2027/03/04,48801062641237,AIRCON,2026-06-26 14:36:49
,BK9284,LOTTE Pepero 白巧克力口味餅乾棒分享盒,51,459,,,6/27空調-6,2027/03/04,48801062641237,AIRCON,2026-06-26 14:36:49
,BK9285,LOTTE Pepero 脆心巧克力口味餅乾棒分享盒,11,99,,,6/27空調-6,2027/04/01,18801062880888,AIRCON,2026-06-26 14:36:49
,BK9286,LOTTE Pepero 黑餅乾巧克力口味餅乾棒分享盒,46,414,,,6/27空調-6,2027/05/26,18801062865717,AIRCON,2026-06-26 14:36:49
,BK9288,LOTTE Pepero 杏仁巧克力口味餅乾棒32g FOR PX,6,240,,,6/27空調-6,2027/01/29,18801062132765,AIRCON,2026-06-26 14:36:49
,BK9289,LOTTE Pepero 杏仁巧克力口味餅乾棒32g-10盒裝,4,160,,,6/27空調-6,2027/01/29,98801062478166,AIRCON,2026-06-26 14:36:49
,BK9289,LOTTE Pepero 杏仁巧克力口味餅乾棒32g-10盒裝,23,920,,,6/27空調-6,2027/02/13,98801062478166,AIRCON,2026-06-26 14:36:49
,BK9289,LOTTE Pepero 杏仁巧克力口味餅乾棒32g-10盒裝,38,1520,,,6/27空調-6,2027/01/29,98801062478166,AIRCON,2026-06-26 14:36:49
,BK9289,LOTTE Pepero 杏仁巧克力口味餅乾棒32g-10盒裝,45,1800,,,6/27空調-6,2027/01/30,98801062478166,AIRCON,2026-06-26 14:36:49
,BK9290,LOTTE Pepero 白巧克力口味餅乾棒32g FOR PX,58,2320,,,6/27空調-6,2027/01/21,58801062636353,AIRCON,2026-06-26 14:36:49
,BK9291,LOTTE Pepero 白巧克力口味餅乾棒32g-10盒裝,37,1480,,,6/27空調-6,2027/01/21,58801062636353,AIRCON,2026-06-26 14:36:49
,BK9215,LOTTE 巧克力派(6顆裝)-4盒裝,32,512,,,6/27空調-7,2027/06/03,18801062126481,AIRCON,2026-06-26 14:36:49
,BK9293,LOTTE Pepero 黑餅乾巧克力口味餅乾棒32g-10盒裝,20,800,,,6/27空調-7,2027/05/18,28801062481730,AIRCON,2026-06-26 14:36:49
,BK9293,LOTTE Pepero 黑餅乾巧克力口味餅乾棒32g-10盒裝,54,2160,,,6/27空調-7,2027/02/10,28801062481730,AIRCON,2026-06-26 14:36:49
,BK9294,LOTTE Pepero 脆心巧克力口味餅乾棒39g  FOR PX,9,360,,,6/27空調-7,2027/04/22,18801062881748,AIRCON,2026-06-26 14:36:49
,BK9305,LOTTE Pepero 草莓脆粒餅乾棒32g,34,1360,,,6/27空調-7,2027/01/28,18801062862532,AIRCON,2026-06-26 14:36:49
,BK9313,LOTTE Pepero 草莓脆粒餅乾棒32g - 5盒裝,9,360,,,6/27空調-7,2027/01/27,18801062862532,AIRCON,2026-06-26 14:36:49
,BK9314,LOTTE Pepero 黑餅乾巧克力口味餅乾棒FOR PX,30,1200,,,6/27空調-7,2027/05/18,28801062481730,AIRCON,2026-06-26 14:36:49
,BK9318,LOTTE Pepero巧克力夾心口味餅乾棒45g,25,1000,,,6/27空調-7,2027/01/11,18801062860521,AIRCON,2026-06-26 14:36:49
,BK9318,LOTTE Pepero巧克力夾心口味餅乾棒45g,55,2200,,,6/27空調-7,2027/02/08,18801062860521,AIRCON,2026-06-26 14:36:49
,BK9358,LOTTE Pepero 巧克力口味餅乾棒分享盒for PX,1,9,,,6/27空調-7,2027/03/18,18801062016096,AIRCON,2026-06-26 14:36:49
,BK9359,LOTTE  Pepero 杏仁巧克力口味餅乾棒分享盒for PX,54,486,,,6/27空調-7,2027/04/13,28801062482201,AIRCON,2026-06-26 14:36:49
,BK9360,LOTTE Pepero 白巧克力口味餅乾棒分享盒for PX,55,495,,,6/27空調-7,2027/02/04,68801062479834,AIRCON,2026-06-26 14:36:49
,CJ0017,LOTTE Ghana加納牛奶可可製品(片裝)50g,18,2250,,,6/27空調-7,2026/12/31,14903333258847,AIRCON,2026-06-26 14:36:49
,CJ9389,LOTTE Zero可可製品-隨手包,7,630,,,6/27空調-7,2026/12/31,14903333220448,AIRCON,2026-06-26 14:36:49
,CJ9457,LOTTE Zero可可製品,3,240,,,6/27空調-7,2027/01/31,44903333248733,AIRCON,2026-06-26 14:36:49
,CJ9458,LOTTE ZERO巧克力70%(添加植物油),5,400,,,6/27空調-7,2027/01/31,44903333207235,AIRCON,2026-06-26 14:36:49
